     9999.
       10.
       74.
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       20.        6.        7.    0.5000000000E-01
    0.7500000000E+00    0.0000000000E+00    0.2625000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       21.        7.        8.    0.1666666667E-01
    0.7833333333E+00    0.0000000000E+00    0.2625000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       22.       10.       11.    0.1666666667E-01
    0.1066666667E+01    0.0000000000E+00    0.2625000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       23.       11.       12.    0.5000000000E-01
    0.1100000000E+01    0.0000000000E+00    0.2625000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       24.       18.       19.    0.2218847051E+00
    0.6140576475E+00    0.1500000000E+00    0.2625000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       25.       19.       20.    0.5000000000E-01
    0.7500000000E+00    0.1500000000E+00    0.2625000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       26.       20.       21.    0.3000000000E+00
    0.9250000000E+00    0.1500000000E+00    0.2625000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       27.       21.       22.    0.5000000000E-01
    0.1100000000E+01    0.1500000000E+00    0.2625000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       28.       26.       27.    0.2395878040E+00
    0.6052060980E+00    0.2000000000E+00    0.2625000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       29.       27.       28.    0.5000000000E-01
    0.7500000000E+00    0.2000000000E+00    0.2625000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       30.       28.       29.    0.3000000000E+00
    0.9250000000E+00    0.2000000000E+00    0.2625000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       31.       29.       30.    0.5000000000E-01
    0.1100000000E+01    0.2000000000E+00    0.2625000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       32.       35.       36.    0.3750000000E+00
    0.1875000000E+00    0.6800000000E+00    0.2625000000E+01
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
    0.1000000000E+01    0.0000000000E+00    0.0000000000E+00
       33.       31.       32.    0.3000000000E-01
    0.0000000000E+00    0.3850000000E+00    0.2625000000E+01
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
       34.       32.       33.    0.5000000000E-01
    0.0000000000E+00    0.4250000000E+00    0.2625000000E+01
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
       35.       33.       34.    0.7500000000E-01
    0.0000000000E+00    0.4875000000E+00    0.2625000000E+01
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
       36.       34.       35.    0.1550000000E+00
    0.0000000000E+00    0.6025000000E+00    0.2625000000E+01
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
       37.        6.       19.    0.1500000000E+00
    0.7250000000E+00    0.7500000000E-01    0.2625000000E+01
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
       38.       19.       27.    0.5000000000E-01
    0.7250000000E+00    0.1750000000E+00    0.2625000000E+01
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
       39.        7.       20.    0.1500000000E+00
    0.7750000000E+00    0.7500000000E-01    0.2625000000E+01
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
       40.       20.       28.    0.5000000000E-01
    0.7750000000E+00    0.1750000000E+00    0.2625000000E+01
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
       41.       11.       21.    0.1500000000E+00
    0.1075000000E+01    0.7500000000E-01    0.2625000000E+01
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
       42.       21.       29.    0.5000000000E-01
    0.1075000000E+01    0.1750000000E+00    0.2625000000E+01
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
       43.       12.       22.    0.1500000000E+00
    0.1125000000E+01    0.7500000000E-01    0.2625000000E+01
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
       44.       22.       30.    0.5000000000E-01
    0.1125000000E+01    0.1750000000E+00    0.2625000000E+01
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
       45.       30.       38.    0.1800000000E+00
    0.1125000000E+01    0.2900000000E+00    0.2625000000E+01
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
    0.0000000000E+00    0.1000000000E+01    0.0000000000E+00
       46.       15.       16.    0.3000000000E-01
    0.3689512163E+00    0.1100000000E+00    0.2625000000E+01
    0.9583148475E+00    0.2857142857E+00    0.0000000000E+00
    0.9583148475E+00    0.2857142857E+00    0.0000000000E+00
       47.       16.       17.    0.5000000000E-01
    0.4072838102E+00    0.1214285714E+00    0.2625000000E+01
    0.9583148475E+00    0.2857142857E+00    0.0000000000E+00
    0.9583148475E+00    0.2857142857E+00    0.0000000000E+00
       48.       17.       18.    0.7500000000E-01
    0.4671784882E+00    0.1392857143E+00    0.2625000000E+01
    0.9583148475E+00    0.2857142857E+00    0.0000000000E+00
    0.9583148475E+00    0.2857142857E+00    0.0000000000E+00
       49.       23.       24.    0.3000000000E-01
    0.3559689437E+00    0.1466666667E+00    0.2625000000E+01
    0.9245946590E+00    0.3809523810E+00    0.0000000000E+00
    0.9245946590E+00    0.3809523810E+00    0.0000000000E+00
       50.       24.       25.    0.5000000000E-01
    0.3929527301E+00    0.1619047619E+00    0.2625000000E+01
